karma,networkExp,bedwars_beds,bedwars_bedwars_challenger,bedwars_bedwars_killer,bedwars_collectors_edition,bedwars_level,bedwars_loot_box,bedwars_slumber_ticket_master,bedwars_wins,challenges,all_timeBEDWARS__defensive,BEDWARS__offensive,BEDWARS__support,Bedwars_openedChests,Experience,_items_purchased_bedwars,beds_broken_bedwars,beds_lost_bedwars,coins,deaths_bedwars,diamond_resources_collected_bedwars,emerald_resources_collected_bedwars,fall_deaths_bedwars,fall_final_deaths_bedwars,fall_final_kills_bedwars,fall_kills_bedwars,final_deaths_bedwars,final_kills_bedwars,games_played_bedwars,games_played_bedwars_1,kills_bedwars,losses_bedwars,void_deaths_bedwars,void_final_deaths_bedwars,void_final_kills_bedwars,void_kills_bedwars,wins_bedwars,Cheat
53806,8637761.0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10184905,48264782.0,13,0,298,39,8,0,0,90,0,0,1,4,0,31495,1721,13,35,61321,298,189,105,11,2,1,10,27,150,113,121,306,22,115,7,53,119,90,1
49352015,366971212.0,2265,30,8171,1847,229,269,14306,1530,0,0,150,63,765,1105510,53451,2258,595,2416194,5339,8131,4618,161,17,141,232,397,5228,1888,1929,6033,359,2734,173,1495,2710,1529,1
19248017,95832769.0,5233,30,12474,5768,316,300,900,1836,0,0,714,496,897,1528196,117027,5208,2413,2761778,10360,24412,8745,293,65,186,409,1951,6987,3795,4062,9665,1927,5458,645,2106,3908,1835,1
1556488,16359380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,17,0,1,10060,0,15,3,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,1
12908120,65892435.0,503,0,1290,143,33,14,0,147,0,0,57,34,17,153478,8796,486,211,218369,729,2193,1050,19,7,15,46,165,640,308,359,996,178,381,56,195,338,130,1
54395930,144306904.0,1376,1,4758,1809,140,159,0,897,0,0,113,31,474,674613,50552,1350,886,1352688,5525,3914,3272,199,21,62,211,765,2451,1616,1750,4426,744,3101,308,894,2241,846,1
39469925,196547095.0,257,0,372,21,12,41,0,112,0,0,3,5,96,48475,4593,257,90,89188,325,1111,666,12,1,5,8,68,353,184,184,314,70,166,33,133,137,112,1
28929,12095728,961,30,2455,3978,122,3,40224,696,0,0,159,80,9,585728,32017,934,284,1526870,3178,4317,1994,89,8,77,91,194,2455,843,926,2266,162,1717,79,1044,1392,680,1
127850,18128004,0,0,0,0,1,0,0,0,0,0,0,0,0,675,0,0,2,56084,0,1,0,0,0,0,0,2,0,2,2,0,2,0,1,0,0,0,1
46089600,113734821.0,1089,0,3680,623,105,61,71,640,0,0,140,17,132,502678,37484,1072,1100,612639,6374,1361,2397,180,45,45,225,986,2200,1729,1773,6584,1013,3547,410,878,3263,640,1
5585935,51949423,0,0,0,0,1,1,0,0,0,0,0,0,3,500,0,0,0,223500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5654460,21690814.0,76,0,160,34,7,5,0,39,0,0,2,10,5,23675,2926,76,70,10194,206,1983,988,3,2,1,9,62,122,105,106,481,66,117,28,43,171,39,1
10005493,18946692.0,6,0,0,0,2,8,0,11,0,0,0,0,17,3338.0,332,6,4,3101,53,77,5,3,0,0,2,3,12,14,14,24,3,35,0,3,10,11,1
20537180,42699841.0,345,0,608,20,25,26,0,147,0,0,2,1,49,114796,8291,345,166,89384,801,626,639,13,3,4,25,129,607,287,288,1292,137,406,53,214,559,147,1
3210,4713499.0,155,0,665,1098,22,27,54,134,0,0,30,119,77,101239,11699,155,207,175364,905,3566,868,35,2,24,77,223,602,358,360,1493,224,350,33,185,518,134,1
1355380,10174323.0,147,0,375,284,10,10,0,56,0,0,37,20,29,38578,4399,147,120,48079,469,627,179,11,3,8,26,113,331,164,169,892,108,236,41,92,254,56,1
4028110,14816613.0,100,0,346,69,12,20,0,60,0,0,16,30,51,49601,2725,100,94,137462,418,1300,398,5,2,4,6,82,176,142,143,422,82,237,34,56,174,60,1
5721365,50330088.0,895,17,2820,1517,80,124,0,388,0,0,186,82,363,390815,29165,855,901,493746,4435,3222,3415,114,32,38,115,856,1449,1240,1486,3866,870,2148,275,496,1883,352,1
25958715,152972359.0,511,11,1831,1220,99,135,274,660,0,0,27,91,404,486789,33285,505,706,1350748,3617,6298,1999,111,21,28,59,630,1088,1245,1272,1801,583,2008,276,320,682,659,1
12318035,151434183.0,1138,0,3236,212,68,103,0,414,0,0,165,47,302,328481,22885,1130,499,500441,2008,3255,1779,64,12,46,78,400,1684,843,870,2047,427,1049,171,578,874,413,1
26908745,145703465.0,3928,4,12218,3153,324,660,1980,2417,0,0,636,195,1954,1569131,132074,3880,1911,3287801,11419,10399,6611,489,68,232,476,1565,8333,4033,4197,9562,1568,5653,616,2985,4910,2411,1
71307497,1493561667.0,1884,30,5838,2844,148,622,2390,1407,0,0,157,82,1780,716423.0,45388,1894,562,3615425,6028,5243,2425,240,28,104,202,443,4489,1823,1869,5524,413,3274,193,1773,2715,1406,1
8479450,15886155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7883425,225173258,666,20,1970,855,160,100,36082,618,0,0,107,16,300,777083,19311,648,55,3608921,1680,1509,853,87,1,63,89,25,1970,632,716,1872,18,563,8,524,767,614,1
189635,4740554.0,1,0,0,0,6,2,0,24,0,0,0,1,0,12884,660,1,33,61800,29,103,34,0,0,0,0,29,19,53,55,50,29,12,9,15,41,24,1
21879880,57728804.0,1407,0,4416,1360,141,73,0,951,0,0,110,215,167,679899,74175,1402,1870,729908,13924,11509,5308,377,62,91,253,1814,3066,2903,3193,9350,1925,8647,905,1440,5605,951,1
24577910,132302398.0,215,0,538,50,25,90,0,121,0,0,14,24,243,113907,7548,215,212,243942,615,2551,933,10,4,12,36,164,483,343,347,1139,221,387,81,151,475,121,1
15304605,48691128.0,1609,30,5523,3172,117,146,25,571,0,0,307,222,431,563605,40802,1567,979,925373,5433,7811,1386,169,26,60,194,878,2855,1462,1610,5223,892,3069,340,856,2306,566,1
13451955,57004632.0,2038,1,6358,946,92,78,0,693,0,0,333,82,222,450914,38520,2034,485,472548,3700,5214,3085,117,15,73,182,331,3190,1064,1139,4335,366,1807,150,919,1705,693,1
18136970,37239051.0,57,0,179,12,14,21,0,34,0,0,3,12,61,61902,3344,57,125,102761,240,1002,885,5,0,1,29,116,160,156,156,1022,122,122,49,53,357,34,1
33918935,121872647.0,1465,30,4499,1885,198,262,3235,1166,0,0,157,76,786,966178,29553,1440,207,2693406,2441,4486,2308,71,11,70,93,111,2317,1265,1743,1952,104,1314,47,757,1072,1157,1
1185250,28359157.0,1138,0,1934,140,67,62,0,445,0,0,79,132,98,323014,22777,1135,482,411561,3631,11295,5555,96,10,20,63,437,1571,879,882,3583,427,2016,162,619,1812,445,1
1224843,16689597.0,1,0,1,0,3,2,0,5,0,0,0,0,5,4503,466,1,16,18598,33,36,13,0,0,0,0,15,1,22,22,19,17,21,5,0,7,5,1
65342855,123985464.0,1106,28,4363,7738,222,386,202,1541,0,0,80,518,1014,1071080.0,60363,1093,1973,1141248,7037,25205,11111,151,43,63,195,1780,2745,3332,3527,7304,1757,3800,622,1004,3160,1524,1
634186,32341884.0,154,0,209,48,7,4,0,51,0,0,0,3,0,24154,3572,154,119,38397,289,938,520,6,3,2,4,101,193,163,164,369,112,137,32,76,185,51,1
28826355,63675893.0,444,0,1018,104,33,68,0,165,0,0,35,41,164,156675,13013,441,218,39017,1004,2933,1258,35,6,8,46,190,741,355,368,1647,192,510,80,273,684,163,1
345,182592,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2805,14151994.0,2643,3,6414,5026,307,80,19726,876,0,0,435,456,210,1478862,98609,2642,4819,1011499,23447,16017,9619,727,183,117,622,4801,4012,5855,6310,14090,4905,11312,1500,1331,6565,876,1
26922725,84217816.0,21,0,130,37,8,29,0,31,0,0,2,10,85,28642,2771,21,68,62400,159,825,452,3,2,0,10,63,72,95,96,422,63,94,24,25,147,31,1
35655905,118750537.0,2760,0,9154,1031,254,281,0,2246,0,0,340,315,817,1232440,74302,2607,1331,141874,10017,15921,3385,283,38,117,261,1059,5590,3185,3692,7312,964,5886,488,2018,3609,2210,1
66163453,493202362.0,6366,25,16386,3841,529,251,884,3716,0,0,403,135,724,2570395,123695,6106,1493,4212092,8201,16510,18640,324,36,285,338,718,11246,4278,4829,9012,680,4058,320,4157,4628,3580,1
1736470,19633897.0,135,0,452,288,24,11,124,62,0,0,21,76,32,111210,9431,135,390,378624,1314,2322,419,20,11,8,19,391,284,452,462,925,384,659,123,96,349,62,1
36072081,118396865.0,1079,6,2118,2780,112,186,2998,592,0,0,75,35,480,538016,24433,1043,415,3555,2168,4261,1841,69,7,37,87,314,1888,926,1034,2315,326,1065,118,544,778,592,1
23775249,92860831.0,100,0,494,1457,35,114,0,205,0,0,15,137,339,164323,9668,100,480,129085,1663,4816,1181,51,7,8,33,475,324,679,700,1252,474,775,135,98,408,204,1
42524045,66266199.0,1857,0,3050,1641,148,141,0,549,0,0,285,562,384,715864,41354,1825,1626,904230,2727,23543,15947,35,38,41,102,1291,1998,1905,1959,4836,1349,1820,558,560,1378,548,1
28718310,62512540.0,262,0,943,29,20,5,0,180,0,0,32,10,0,88477.0,4489,262,55,159240,510,678,213,17,2,15,18,39,550,217,218,489,38,249,14,206,254,179,1
20395,3409223,2,0,10,42,5,11,0,10,0,0,0,5,33,12911,929,2,29,39977,106,164,34,1,1,0,1,37,10,48,62,27,36,62,7,4,12,10,1
7633202,52147752.0,2387,1,7966,870,176,189,0,862,0,0,520,184,567,855836,66808,2384,1266,455705,7295,8094,4016,180,34,112,220,1116,4013,2042,2190,5884,1147,4472,593,1331,2826,860,1
68614480,93942546.0,662,4,4242,2939,383,726,18969,2937,0,0,65,575,2175,1866984,65249,654,1495,1098682,9179,16414,5427,303,24,112,183,1291,3075,4110,4549,4145,1122,3953,363,819,1640,2935,1
13641773,45157660.0,164,0,365,1320,20,87,0,86,0,0,8,6,256,90688,3434,163,74,439937,181,963,337,7,1,5,5,52,351,143,143,397,57,95,27,120,186,86,1
9513270,46840652.0,15,0,27,9,5,17,0,7,0,0,3,2,45,12254,424,15,14,19245,92,295,112,0,0,0,1,12,22,29,31,94,22,58,5,4,54,7,1
287934680,2222107909.0,5406,30,18365,3163,309,272,0,5562,0,0,149,131,447,1496175.0,109576,5343,1377,4547867,14040,20379,4796,625,59,457,368,981,14345,6336,6598,7673,821,6854,381,4325,3451,5492,1
10075547,32940342.0,245,0,300,53,21,35,0,92,0,0,10,25,76,96874.0,6033,241,111,184059,219,2138,1382,6,3,7,19,82,257,188,192,803,95,125,29,70,266,92,1
354810,3269543.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41685,12618422.0,130,0,668,542,14,13,0,58,0,0,18,31,36,58434,5315,130,170,12289,490,1661,1367,9,4,3,22,154,335,219,227,851,160,278,49,89,287,58,1
1190338,11179991.0,3,0,0,0,2,0,0,1,0,0,0,0,0,1071,157,3,3,580,20,12,72,0,0,0,1,4,4,5,5,29,4,11,2,3,16,1,1
30709120,218121968.0,346,0,2148,164,60,259,0,545,0,0,47,54,677,290563,15891,341,306,654694,2059,3728,1463,74,7,27,91,231,1305,773,791,2128,225,1150,95,413,916,543,1
12121630,46521777.0,61,0,183,0,8,11,0,57,0,0,0,0,13,29481,2074,61,45,28748,280,736,309,15,5,4,20,31,183,92,92,546,30,125,14,50,229,57,1
28250390,103312363.0,525,0,2110,360,54,92,0,348,0,0,103,46,275,258957,17252,522,248,97073,1371,2633,2375,25,6,20,107,195,1067,535,549,2968,181,546,69,260,1031,348,1
34590495,142257525.0,7109,5,18186,11089,779,250,202566,5967,0,0,1124,707,747,3793829,207875,7065,1238,17973609,17052,34532,15593,861,38,485,727,675,17742,6503,7535,12477,554,7181,281,5095,4445,5945,1
12452750,18902039.0,336,0,665,8,17,17,0,135,0,0,0,2,0,75465,5150,336,124,49273,869,2804,1459,15,3,5,22,97,662,245,245,1321,110,474,52,322,754,135,1
141044,14282852.0,0,0,0,1,2,0,0,7,0,0,0,0,0,2758,89,0,1,51807,6,17,2,0,0,0,0,1,0,8,8,5,1,5,0,0,1,7,1
8785687,66915420.0,1575,0,2958,407,91,125,0,732,0,0,33,53,223,442464,35226,1575,345,370768,3174,11532,5556,109,10,60,129,268,2759,1014,1016,4866,278,2086,153,1334,2850,732,1
710260,20558070.0,1382,0,3328,1300,69,76,0,480,0,0,233,193,223,333048,38849,1378,1017,310778,5135,7439,3272,236,35,65,206,915,1887,1415,1431,4667,925,2877,384,646,2078,480,1
557418,30087775.0,328,2,843,873,98,94,11761,232,0,0,51,48,282,479755,14701,326,362,16579,1683,1938,545,48,13,20,65,350,707,569,680,1697,316,923,126,248,780,231,1
5223120,10593001.0,83,0,412,200,25,26,0,45,0,0,12,75,76,111747,8408,82,423,605392,1609,2300,813,36,7,5,49,423,258,471,476,1400,425,839,129,85,544,45,1
6844345,96860672.0,161,0,454,134,24,24,0,97,0,0,33,34,62,104371,7033,164,173,241671,654,1400,1377,14,5,6,32,161,348,277,281,1076,178,363,78,92,427,96,1
2640099,26851547.0,650,12,1990,898,73,125,0,186,0,0,126,106,374,353241,27470,644,824,47386,3406,3850,1425,104,36,27,98,807,1021,1006,1240,2747,823,1895,257,399,1364,183,1
52078685,232973781.0,3815,30,15683,7988,369,267,961,3222,0,0,565,355,733,1794134.0,101406,3777,1704,4499254,11687,17775,9788,427,70,236,557,1308,10545,4381,4636,13253,1138,6200,387,3180,5505,3214,1
76150783,233958670.0,376,2,1560,774,53,151,0,297,0,0,39,29,444,254740,10528,371,297,1336762,927,2013,1669,23,6,11,82,214,864,499,557,2063,208,428,62,196,761,289,1
26451462,82350700.0,335,0,940,0,37,364,0,276,0,0,22,25,1050,175972,8080,333,60,1321898,601,2224,1171,32,0,10,26,25,686,292,387,1034,16,294,9,225,379,276,1
2176590,65135025.0,73,0,269,3,21,191,7,90,0,0,2,44,552,94618,6153,73,142,1008408,340,2759,1459,6,2,4,19,140,217,235,278,1441,154,211,70,139,1161,75,1
1402975,16138034,817,1,1222,1000,110,50,14477,249,0,0,148,85,150,528599,23916,782,243,892621,1417,14896,3447,43,6,28,67,622,1206,860,891,1719,615,494,51,430,964,241,1
7710145,98746825.0,2884,8,5506,2313,191,250,1476,678,0,0,265,350,741,926090,104999,2868,3172,1528531,7750,21088,13337,141,62,80,204,2862,3159,3665,3848,6413,2882,4940,1227,943,2252,678,1
1285,1303646.0,0,0,0,0,2,0,0,0,0,0,0,0,0,1575,158,0,11,5184,15,12,26,0,0,0,0,11,0,11,11,4,11,9,5,0,4,0,1
766960,90146235.0,9,0,250,1205,42,54,0,102,0,0,0,52,159,198404,19211,8,724,285242,937,2772,2199,27,19,5,44,723,136,854,880,1078,745,411,199,55,405,102,1
9432060,64653252.0,1061,1,3913,3990,144,134,25,670,0,0,262,172,396,696785.0,40487,1061,766,890277,5998,5748,4422,190,16,59,174,721,2008,1383,1432,5227,707,3319,329,873,2781,670,1
5065,10614422.0,814,0,1593,926,83,3,25,174,0,0,149,129,3,406184,51318,812,2141,344170,6054,4483,2676,191,57,24,116,2105,874,2329,3073,3549,2138,3417,664,261,1318,174,1
12576340,84085518.0,158,0,414,16,13,18,0,33,0,0,31,45,53,54967,4113,158,132,80201,301,1645,1318,8,6,3,17,121,208,167,182,571,130,176,59,61,226,33,1
10794355,20122520.0,32,0,76,9,5,1,0,18,0,0,4,7,0,14987.0,651,32,14,28910,66,193,299,2,1,1,0,12,55,31,31,118,13,31,7,24,57,18,1
13159645,160343700.0,147,9,521,761,45,82,1065,328,0,0,5,40,246,213036,9496,147,383,1099209,1505,1118,1135,92,14,15,92,447,428,768,827,1426,437,639,94,102,452,328,1
5966275,111913919.0,757,30,1939,1254,114,138,4950,335,0,0,105,85,411,546568,21391,751,448,1292850,2096,4518,2527,97,8,26,108,376,1234,711,749,2641,376,1238,123,335,1011,335,1
38153165,198056017.0,8547,15,13965,2572,340,518,0,2746,0,0,470,115,1435,1652183,103983,8488,1618,339453,7197,17587,8965,183,29,204,386,868,12061,3653,3872,13547,896,4454,402,3807,5377,2738,1
35848560,400388369.0,2350,2,5659,563,140,324,199,949,0,0,352,257,965,676142,50600,2328,1091,392466,3526,10914,10063,96,33,75,155,821,2877,1903,1931,4911,943,1835,281,976,2110,949,1
937800,15244326.0,453,0,968,344,39,25,1560,138,0,0,51,63,74,184238,13972,453,446,251004,1704,3115,1217,35,7,8,26,416,612,551,551,1142,383,941,117,180,406,138,1
130440,51311802.0,502,1,2171,475,40,48,0,229,0,0,83,87,143,189946,13549,502,314,251711,1006,3985,2094,31,4,20,94,255,1155,489,538,2214,258,422,86,314,773,229,1
4063353,73594965.0,506,0,751,160,48,28,0,310,0,0,1,71,0,230301.0,20785,506,540,383770,2332,5317,3544,80,8,19,38,498,687,821,844,1504,507,1285,198,277,674,309,1
11484224,51244446.0,729,9,2147,1490,85,39,575,366,0,0,149,77,116,414183,20821,713,342,578993,2098,3091,1095,71,10,47,98,268,1605,606,728,2226,257,934,100,475,960,349,1
18274404,51272472.0,89,0,204,50,7,7,0,22,0,0,13,9,10,24323,1605,88,43,139366,119,606,432,5,1,4,11,38,139,61,63,409,38,74,21,40,173,22,1
4780305,36603022.0,399,18,758,621,32,97,274,127,0,0,57,52,282,149881,8864,390,204,1249576,486,2650,955,9,5,15,26,156,493,277,289,821,154,267,73,150,358,123,1
25292,10350250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20193860,53949307.0,916,0,1669,166,64,110,0,452,0,0,106,97,263,309985,10479,897,179,455654,2095,4773,2112,32,3,28,39,125,1610,542,579,2141,100,1094,69,652,1209,439,1
2484101,22447117.0,2229,21,3658,2487,231,201,76013,666,0,0,466,299,597,1117964,65147,2170,1508,1605272,5879,9726,5599,264,61,80,269,1413,3320,2131,2513,5540,1440,2536,447,1110,2559,659,1
48056420,195667431.0,1911,0,8269,4820,214,322,0,1751,0,0,44,34,897,1034553,75286,1898,1121,2245774,7046,5963,1804,324,35,156,425,902,5261,2628,2901,8875,847,3620,419,1560,4099,1742,1
4503470,7234256.0,6,0,0,0,1,1,0,1,0,0,0,0,0,1300,93,6,4,805,6,58,34,0,0,0,0,3,7,4,4,20,3,2,1,1,4,1,1
28211109,112397592.0,7,0,12,12,3,39,0,3,0,0,2,4,114,4666,388,7,12,466939,38,136,81,1,0,0,0,12,8,17,19,50,13,27,6,3,29,3,1
30583810,100565774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59428500,468356474.0,1611,26,5883,1414,149,250,0,1024,0,0,209,161,697,719427,47208,1574,760,1849946,4127,8024,3524,145,18,84,216,612,3385,1549,1711,4708,575,2219,255,1137,2065,964,1
20383581,81170581.0,83,0,374,0,13,72,0,42,0,0,8,14,149,52420,2426,82,52,196640,122,720,857,3,2,3,20,34,217,76,98,757,34,49,12,67,310,42,1
1631540,8079523.0,392,6,1788,1507,89,102,25,391,0,0,76,121,306,433858,15213,392,479,535318,2251,3443,613,83,17,32,68,427,915,995,1727,1896,427,1083,136,214,763,390,1
9931064,54469659.0,1106,30,2886,2137,240,290,23241,968,0,0,135,174,867,1161283,46323,1075,791,2150199,4724,8087,4614,190,41,81,209,697,2886,1633,1902,4767,641,2316,235,788,1704,968,1
34876464,241185224.0,2017,0,7958,854,151,194,0,1408,0,0,79,14,528,733235.0,41295,2023,463,364221,4057,7254,5613,173,16,124,184,232,4585,1660,1839,5184,244,2227,96,1427,2120,1407,1
4181837,79772350.0,643,0,1692,1355,36,32,0,215,0,0,120,76,96,169476,15092,635,293,240522,777,3162,3137,21,7,17,41,199,849,422,457,1345,217,519,112,265,508,198,1
168912,173691.0,13,0,63,37,4,1,0,9,0,0,2,5,0,11493,1035,13,55,8049,74,174,49,1,0,0,1,55,32,66,66,98,56,36,20,12,25,9,1
19640535,73086153.0,1952,0,5630,2128,255,258,0,1283,0,0,202,306,645,1236525,98529,1919,3469,1155152,19001,15200,13350,337,91,77,298,3391,3292,5097,5202,11245,3530,10886,1549,1302,5723,1282,1
33309520,179732591.0,677,30,2989,5275,182,244,0,1138,0,0,138,499,727,884516,48873,670,1290,868603,6067,16149,5001,156,19,48,165,1228,1625,2354,2936,4526,1195,3580,532,543,1908,1133,1
56769505,119463016.0,2840,30,9473,2890,268,332,800,2084,0,0,429,147,995,1302288,105872,2821,2967,2038319,17073,6261,3540,647,76,150,662,2795,5301,4909,5090,13088,2794,9397,1116,1784,6752,2077,1
50987375,236334186.0,868,0,3262,893,97,100,124,514,0,0,103,37,270,472065,32530,866,904,1630179,3604,1944,1880,132,31,52,120,842,1766,1453,1505,3282,865,1832,302,445,1108,511,1
30362135,82824232.0,81,0,313,56,17,10,0,102,0,0,7,6,16,76808,3572,72,95,117353,410,473,436,12,2,4,17,85,157,145,225,442,83,248,48,43,174,60,1
9320890,89849122.0,15225,30,33500,8786,790,458,104815,5955,0,0,2342,960,1371,3850848,271827,15135,3322,5404233,21419,46614,25513,612,84,587,744,2035,24503,8154,8481,19135,2197,11599,745,7735,8359,5942,1
13400201,81542317.0,3,0,14,0,3,33,0,2,0,0,0,5,95,5421,249,3,16,51509,31,104,48,0,0,0,0,15,7,18,19,30,16,14,8,2,13,2,1
1180830,1831782.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1434040,72543676.0,19,0,87,63,8,44,0,26,0,0,0,19,126,31797,1296,19,21,315284,140,1536,497,2,0,1,2,20,52,45,47,208,19,82,9,18,97,26,1
6788970,22389306.0,152,0,1239,21,21,27,0,113,0,0,1,6,62,89956,3728,150,102,65913,496,806,880,20,7,8,23,85,415,211,215,902,98,326,48,154,434,113,1
1188115,9792254.0,457,0,892,1271,49,78,0,74,0,0,57,193,222,236822,28200,457,1654,267660,4083,6264,1393,110,44,13,51,1758,565,1854,1912,1802,1780,2493,611,193,731,74,1
10698415,35159016.0,432,0,1231,1281,94,88,199,233,0,0,40,145,262,458636,31891,431,1293,596060,3995,6045,1835,121,31,16,122,1274,884,1530,1714,3821,1286,2040,446,261,1444,225,1
22205,493859.0,0,0,0,0,1,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
991533,15636590.0,111,0,254,1328,26,20,0,70,0,0,15,98,57,118480,12003,110,509,125591,997,3737,1740,31,12,6,35,534,254,603,604,1121,533,380,110,110,406,70,1
24697131,83452325.0,10704,18,53089,11716,941,944,1175,13281,0,0,1498,2089,2799,4579929,433287,10627,3943,1606180,36731,97465,33504,1441,98,913,2257,2910,29979,16295,16642,40509,2954,18584,1202,10952,19757,13219,1
52125650,92895015.0,7614,30,22355,9264,565,250,124,3323,0,0,1558,1323,737,2749637,203092,7560,4645,4448111,26137,45682,18240,710,114,287,543,4032,13104,7415,7517,19703,3990,14097,1587,3818,7621,3314,1
10170975,26053668.0,26,0,78,0,7,3,0,20,0,0,1,4,0,22408,820,26,28,39018,176,355,275,2,1,1,1,24,61,47,47,253,27,112,11,17,107,20,1
24994930,107690408.0,187,0,776,1235,35,30,0,98,0,0,16,74,89,164848,9559,187,447,186788,1495,3851,1714,26,9,11,42,422,408,535,564,1751,429,626,104,125,637,98,1
543665,41819729.0,2966,30,9613,20657,225,174,0,1585,0,0,552,613,477,1090420,94908,2961,1123,1525189,9524,21037,9984,338,26,146,571,878,5881,2441,2469,18357,844,4941,328,2194,8053,1584,1
1270640,9553646.0,23,0,152,34,9,3,0,31,0,0,3,25,0,34462,1922,23,86,35465,225,1238,997,1,3,2,22,78,120,113,113,746,82,114,35,31,217,31,1
15189790,61366036.0,82,7,252,32,8,0,0,33,0,0,7,3,0,28218,1486,81,29,38300,110,253,92,6,0,1,5,27,131,59,62,139,26,58,15,34,55,33,1
7313304,44202549.0,18,0,69,2,4,0,0,6,0,0,6,7,0,7293,420,18,15,106671,27,141,45,0,0,0,3,13,35,21,21,70,15,21,4,12,25,6,1
1028970,19957637.0,200,0,654,406,15,1,0,91,0,0,15,33,0,64937,7801,199,169,60377,934,1919,768,10,3,10,24,162,338,274,274,750,183,394,21,106,263,91,1
7771325,47539604.0,30,0,42,0,4,4,0,6,0,0,0,1,0,9160,855,34,14,16007,67,283,200,1,1,1,4,13,41,20,20,109,14,30,5,24,39,6,1
13089530,68289449.0,8236,5,24804,5234,521,250,0,4102,0,0,1086,1225,750,2530654,295499,8190,6981,4021167,22439,54346,13412,965,270,368,1603,6308,12723,10707,10840,31773,6510,11484,1994,3206,11463,4098,1
819,5670693.0,91,0,227,467,12,8,0,54,0,0,17,12,21,51522,8809,91,222,40545,840,466,194,25,6,8,11,225,227,276,285,471,222,355,84,77,161,54,1
11837925,38343389.0,2525,9,7707,7258,189,235,606,1102,0,0,558,231,684,920906,67272,2463,1653,865026,10903,9851,5395,299,59,115,260,1506,3930,2606,3026,7389,1482,6342,669,1479,3979,1068,1
4540903,25015623.0,28,0,97,450,10,11,0,26,0,0,6,49,33,37000,2200,28,72,164485,222,2010,491,0,0,0,5,71,69,96,96,243,70,110,21,28,86,26,1
20897780,567831971.0,976,3,1681,343,78,282,0,667,0,0,54,33,794,378529.0,30805,961,646,1113176,3317,3818,1285,90,10,19,42,581,1309,1262,1402,1564,607,1607,231,539,778,646,1
11981335,29840456.0,151,0,314,148,12,16,0,59,0,0,13,18,30,51212.0,3617,151,83,73098,507,894,476,10,1,4,14,73,299,145,147,828,84,257,25,75,319,59,1
1178230,40462429.0,616,1,2331,279,66,111,113,241,0,0,128,197,318,320804,23433,616,768,470320,3163,6024,4161,96,23,17,116,728,1213,995,1208,3715,730,1635,268,455,1551,241,1
17670,3309116.0,1,0,3,0,0,0,0,0,0,0,0,0,0,150,18,1,1,126,0,0,1,0,0,0,0,1,3,1,1,2,1,0,1,1,0,0,1
5678217,79842201.0,63,0,202,90,10,5,0,38,0,0,8,23,6,38088,2954,63,69,155522,299,999,552,9,5,3,10,64,112,104,104,395,66,178,29,34,174,38,1
15155760,56627052.0,166,0,700,1619,70,91,0,211,0,0,12,113,267,338358,19354,166,1201,586232,2608,4397,1575,86,17,9,47,1330,356,1917,1941,1937,1640,1057,307,83,556,211,1
2011158,28239795.0,677,3,2016,2250,135,145,0,373,0,0,114,173,434,653636,27372,676,1218,721572,4091,5069,3807,126,29,24,120,1185,1048,1567,2394,3016,1188,2117,347,289,1038,373,1
13301210,61408800.0,4,0,38,19,6,25,0,18,0,0,0,4,72,17919,739,4,37,68733,114,303,89,6,1,0,6,35,31,52,53,114,34,63,15,10,44,18,1
11462475,76347846.0,62,0,288,142,12,11,0,76,0,0,3,11,20,51223,1931,62,70,173643,537,1493,549,11,0,2,14,62,203,155,163,482,77,329,34,91,263,76,1
3704432,96580551.0,4940,30,15610,4036,371,442,11450,2597,0,0,908,403,1319,1806162,158808,4932,3449,2378300,18245,16441,9238,633,131,258,620,3216,9054,5965,6134,13241,3237,10355,1360,3067,6563,2596,1
29245,195134,6,0,7,8,2,0,0,1,0,0,0,1,0,1639,296,6,6,20272,30,22,31,1,1,0,0,7,7,8,8,28,7,16,1,2,13,1,1
